priflik	publik	Util
2.4703e-07	0.822621	2.05265e-09
4087.55	0.901916	0.973848
1.3765e+06	0.951043	0.999924
52.1675	0.977811	0.340044
40117.7	0.986327	0.997504
0.0375612	0.994541	0.000377193
2.43315e-07	0.99445	2.44409e-09
9.6573e-07	0.996039	9.71621e-09
0.982136	0.996385	0.00978795
0.00185291	0.996176	1.86444e-05
7.03679e-06	0.997913	7.09304e-08
1.72251e+07	0.996695	0.999994
6.75653	0.997867	0.06376
0.0145916	0.999026	0.000147225
8.5822e-06	0.999173	8.66172e-08
5.10863e-06	0.999149	5.15584e-08
0.00273357	0.999323	2.75924e-05
0.00945209	0.999341	9.54037e-05
2.89888e-06	0.999545	2.92683e-08
8.96838e-06	0.999434	9.05384e-08
0.000521553	0.999524	5.26567e-06
3.57344e-08	0.99971	3.60848e-10
7.56473e-07	0.999699	7.63884e-09
1.44248e-08	0.999639	1.45652e-10
7.51484e-05	0.999835	7.58948e-07
2.24816e-08	0.999902	2.27065e-10
0.00253957	0.999823	2.5647e-05
0.000525541	0.999745	5.30711e-06
1.36218e-08	0.999929	1.37584e-10
0.351481	1	0.00353776
1.679e-06	0.340751	5.77898e-09
0.0398498	0.00093505	3.7638e-07
0.00113731	0.00229756	2.63944e-08
0.00442512	4.28955e+25	1
0.124545	0.0138861	1.74688e-05
0.00236044	0.0199313	4.75219e-07
1.65784e-07	0.026639	4.46092e-11
6.17562e-08	0.0356918	2.22645e-11
0.000839453	0.0441386	3.74265e-07
0.000120908	0.0630231	7.69699e-08
2.08534e-05	0.0746583	1.57261e-08
9.3258e-06	0.0940722	8.8616e-09
6.61795e-07	0.120722	8.07002e-10
3.45336e-07	0.143355	5.00058e-10
2.4913e-07	0.172042	4.32939e-10
0.000395371	0.202627	8.09221e-07
0.00411932	0.250963	1.04423e-05
0.008377	0.312355	2.64296e-05
0.0686377	0.360774	0.000250066
7.73154e-07	0.436035	3.40528e-09
3.70321e-05	0.524276	1.96112e-07
5.56338e-05	0.600988	3.3773e-07
1.70076e-10	0.713903	1.22644e-12
6.9176e-07	0.822607	5.74794e-09
104938	0.901861	0.998955
14252.7	0.951014	0.992749
12905.2	0.977753	0.992215
7.95935e+08	0.986302	1
3.74619e-06	0.994507	3.76324e-08
8.49543e-08	0.994415	8.53331e-10
4.56657e-06	0.996003	4.59425e-08
7.98914e-08	0.996214	8.03928e-10
4.20152e-08	0.996137	4.22756e-10
0.000429419	0.997889	4.32839e-06
3.26657e+10	0.996617	1
1.35632e+06	0.997844	0.999927
6.93723e-08	0.998994	7.00025e-10
0.000211144	0.999142	2.13094e-06
0.000542714	0.999112	5.47706e-06
4.78447e-07	0.999291	4.82938e-09
9.41048e-06	0.99931	9.49897e-08
8.96748e-07	0.999498	9.05351e-09
1.23576e-07	0.999354	1.24743e-09
5.2508e-06	0.999472	5.30104e-08
2.01013e-07	0.999681	2.02979e-09
5.90174e-06	0.999673	5.9594e-08
0.00202912	0.99961	2.04878e-05
3.48723e-08	0.999821	3.52182e-10
1.89988e-05	0.999863	1.91881e-07
6.39383e-05	0.999802	6.45713e-07
6.96405e-06	0.99972	7.03242e-08
2.58523e-05	0.99991	2.61111e-07
3.96711e-08	0.999948	4.00697e-10
1.14989e-06	1	1.1615e-08
1.58241e-07	0.340742	5.4464e-10
6.63638e-08	0.000935041	6.26797e-13
2.97541e-09	0.00229754	6.90517e-14
2.65117e-07	4.92439e+25	1
4.34802e-05	0.013886	6.09864e-09
3.59404e-05	0.0199311	7.23568e-09
0.00434882	0.0266388	1.17017e-06
6.159e-07	0.0356912	2.22043e-10
0.000109041	0.0441381	4.86147e-08
9.17232e-06	0.0630224	5.83901e-09
2.77728	0.0746576	0.00209002
0.061979	0.0940713	5.88899e-05
3.59934e-08	0.120721	4.38905e-11
1.96085e-06	0.143354	2.83935e-09
0.00371944	0.17204	6.46353e-06
5.95584e-07	0.202625	1.21899e-09
4.4384e-10	0.250958	1.1251e-12
9.68447e-06	0.312351	3.05551e-08
1.39513e-06	0.360768	5.084e-09
1.39966e-05	0.436023	6.16447e-08
3.94279e-05	0.524268	2.08796e-07
0.00095533	0.600967	5.79918e-06
7.3983e-06	0.713891	5.33493e-08
2.23075e-07	0.822587	1.85353e-09
2936.84	0.90181	0.963967
1.18446e+06	0.950976	0.999912
5.40368e+07	0.977688	0.999998
7.39885e+06	0.986272	0.999986
1.80913e-05	0.994485	1.81733e-07
2.58361e-06	0.994383	2.59505e-08
8.22549e-10	0.995852	8.27411e-12
4.70078e-05	0.996182	4.73014e-07
7.70845e-05	0.996075	7.75575e-07
0.000196104	0.997874	1.97664e-06
4.87856e+06	0.996543	0.99998
5.00157e+07	0.997805	0.999998
0.000171486	0.998976	1.73041e-06
4.6332e-09	0.999104	4.67581e-11
0.000132662	0.9991	1.33881e-06
4.53636e-07	0.999279	4.57887e-09
0.00181562	0.999281	1.8326e-05
1.05266e-05	0.999468	1.06273e-07
0.000335504	0.999312	3.38659e-06
1.84747e-08	0.999445	1.8651e-10
3.45011e-09	0.999653	3.48375e-11
0.00412414	0.999652	4.16417e-05
2.67235e-07	0.999589	2.69823e-09
5.40335e-08	0.999748	5.45655e-10
3.67586e-08	0.999837	3.71239e-10
5.4412e-10	0.999709	5.49456e-12
5.43391e-09	0.999708	5.4872e-11
0.00023942	0.999895	2.41812e-06
4.75224e-08	0.999931	4.79992e-10
1.00934e-05	0.999977	1.01951e-07
5.07073e-06	1	5.12195e-08
4.9075e-05	0.340734	1.68904e-07
5.89852e-05	0.000935033	5.57102e-10
8.19681e-10	0.00229752	1.90225e-14
2.06895e-05	5.6764e+25	1
1.21055e-05	0.0138858	1.69793e-09
5.08085e-05	0.0199309	1.02289e-08
5.60861e-05	0.0266385	1.50914e-08
5.77197e-08	0.0356908	2.08087e-11
2.93153e-07	0.0441377	1.30698e-10
4.69018e-06	0.0630218	2.98569e-09
1.74337e-08	0.0746567	1.31469e-11
1.18762e-07	0.0940702	1.12848e-10
0.000210441	0.12072	2.5661e-07
1.00046e-06	0.143352	1.44866e-09
1.90955e-07	0.172039	3.31834e-10
0.000248965	0.202621	5.0955e-07
5.52363e-07	0.250954	1.40018e-09
5.54218e-06	0.312347	1.74857e-08
7.95032e-08	0.360763	2.89715e-10
0.000505905	0.436016	2.2281e-06
1.87103e-07	0.524259	9.90812e-10
1.162e-06	0.600959	7.0537e-09
0.00778574	0.713882	5.61393e-05
0.000993447	0.822557	8.25414e-06
32253.7	0.901764	0.996608
969.676	0.950896	0.903042
2.87156e+08	0.977669	1
122351	0.98622	0.99918
3.22193e-06	0.994445	3.23639e-08
2.54413e-08	0.994256	2.55507e-10
5.60676e-07	0.995729	5.6392e-09
1.12292e-07	0.996143	1.12989e-09
0.0146655	0.996046	0.000147529
5.83333e-05	0.997816	5.87938e-07
117419	0.996511	0.999155
3.05143e+06	0.997773	0.999967
2.31953e-06	0.998957	2.34052e-08
2.29111e-07	0.999084	2.31214e-09
0.00461333	0.999058	4.65533e-05
5.40388e-05	0.999258	5.45441e-07
1.25925e-07	0.999261	1.27103e-09
4.73186e-07	0.999338	4.77649e-09
1.62456e-05	0.999271	1.63977e-07
0.000170203	0.999419	1.71822e-06
1.01692e-06	0.999622	1.02681e-08
1.39805e-07	0.999622	1.41164e-09
5.11415e-05	0.999561	5.16354e-07
0.00271874	0.999728	2.74538e-05
1.89265e-07	0.999814	1.91142e-09
3.44689e-07	0.999687	3.48062e-09
1.89138e-06	0.999663	1.90984e-08
0.000120532	0.999853	1.21732e-06
1.54681e-06	0.999907	1.56229e-08
0.000312581	0.999947	3.15721e-06
7.0388e-08	0.999977	7.10974e-10
0.000509307	1	5.14449e-06
0.00782687	0.340725	2.69367e-05
4.96783e-05	0.000935024	4.69196e-10
2.80468e-05	0.0022975	6.50882e-10
3.43436e-06	6.13315e+25	1
1.56703e-06	0.0138857	2.19791e-10
7.11701e-10	0.0199307	1.4328e-13
0.000675641	0.0266383	1.81797e-07
1.31348e-07	0.0356905	4.73521e-11
2.01823e-08	0.0441365	8.99775e-12
1.04083e-05	0.0630212	6.62571e-09
5.54505e-06	0.0746558	4.18152e-09
0.000226246	0.0940664	2.14971e-07
4.20766e-06	0.120718	5.13073e-09
3.2702e-07	0.14335	4.73519e-10
4.37469e-09	0.172036	7.60208e-12
6.88297e-08	0.202616	1.40869e-10
1.07456e-06	0.250951	2.72386e-09
6.82684e-06	0.312342	2.15385e-08
5.90931e-11	0.360757	2.15336e-13
1.05369e-06	0.436004	4.64052e-09
1.81175e-05	0.52425	9.59403e-08
8.13674e-08	0.600943	4.93911e-10
0.00223169	0.713869	1.6092e-05
0.00023271	0.822544	1.93348e-06
290208	0.901714	0.999622
5897.09	0.950871	0.982651
44899.5	0.977548	0.99775
1.02778e+08	0.986193	0.999999
9.84621e-05	0.994414	9.8901e-07
2.17553e-08	0.994237	2.18484e-10
1.78714e-08	0.995686	1.7974e-10
1.14087e-07	0.996118	1.14792e-09
8.10567e-07	0.996009	8.15487e-09
4.2226e-08	0.997789	4.25582e-10
131.72	0.996429	0.570031
0.501732	0.997753	0.00503117
3.36499e-09	0.998938	3.39537e-11
2.50154e-06	0.99906	2.52443e-08
0.0250731	0.999046	0.000252958
3.42886e-05	0.999182	3.46066e-07
0.0087885	0.999243	8.86977e-05
4.04786e-06	0.999313	4.08594e-08
0.000717099	0.999248	7.23793e-06
7.76637e-05	0.999393	7.84006e-07
3.92466e-07	0.9996	3.96271e-09
3.19263e-06	0.999583	3.22353e-08
2.42858e-06	0.999542	2.45198e-08
61.9634	0.999692	0.38488
5.0113e-08	0.999799	5.06091e-10
0.00037941	0.999667	3.83114e-06
1.22679e-06	0.999648	1.23875e-08
4.95562e-06	0.999821	5.00478e-08
0.000122451	0.999889	1.23674e-06
0.0994112	0.9999	0.00100305
4.93644e-06	0.999947	4.98604e-08
7.2253e-10	0.99998	7.29814e-12
1.62005e-05	1	1.63641e-07
8.59209e-06	0.340718	2.95705e-08
2.93451e-05	0.000935015	2.77153e-10
276.602	0.00229748	0.0063781
0.0030124	6.6758e+25	1
3.15027e-07	0.0138856	4.41852e-11
7.04781e-08	0.0199305	1.41885e-11
5.91383e-05	0.026638	1.59124e-08
6.58542e-07	0.0356901	2.37409e-10
1.64057e-07	0.0441361	7.31397e-11
3.27426e-07	0.0630205	2.0843e-10
0.0659777	0.074655	4.97507e-05
0.0178324	0.0940654	1.69433e-05
3.49905e-07	0.120717	4.26661e-10
0.000767031	0.143349	1.11063e-06
7.18683e-06	0.172035	1.24887e-08
0.258437	0.202614	0.00052864
4.89559e-05	0.250948	1.24095e-07
1.39557e-05	0.312339	4.40295e-08
1.71414e-06	0.360754	6.24629e-09
1.55026e-10	0.435991	6.82728e-13
1.15139e-05	0.524231	6.09689e-08
2.17377	0.600934	0.0130231
9.76038e-06	0.713847	7.0378e-08
1.06661e-05	0.822531	8.86179e-08
57801.7	0.901679	0.998104
1.19511e+06	0.950859	0.999913
204109	0.977504	0.999504
1.56613e+06	0.986171	0.999936
7.62755e-07	0.994397	7.66142e-09
2.73483e-06	0.994215	2.74648e-08
3.03592e-05	0.995636	3.0532e-07
0.0338019	0.996094	0.000339984
2.03528e-07	0.995963	2.04754e-09
9.15809e-07	0.997776	9.23003e-09
2.02616e+08	0.996387	1
111716	0.997721	0.999113
4.22614e-06	0.998921	4.26422e-08
3.83542e-06	0.999044	3.87046e-08
3.18306e-05	0.999021	3.21207e-07
0.000119897	0.999171	1.21007e-06
8.36118e-08	0.999198	8.43886e-10
6.96879e-05	0.999287	7.03416e-07
9.33387e-08	0.999232	9.42091e-10
5.21245e-06	0.999358	5.26172e-08
0.00326517	0.999583	3.29666e-05
3.21736e-06	0.999566	3.24845e-08
7.79342e-06	0.999389	7.86733e-08
1.63966e-05	0.999677	1.65569e-07
1.86227e-06	0.999766	1.88064e-08
2.93518e-07	0.999638	2.96375e-09
1.24682e-06	0.999636	1.25895e-08
2.62102e-05	0.999786	2.64693e-07
0.000287341	0.999858	2.90201e-06
1.17426e-05	0.999862	1.18595e-07
1.18095e-10	0.999932	1.19279e-12
4.12331e-06	0.999943	4.16472e-08
1.34903e-07	0.999985	1.36264e-09
7.21838e-05	1	7.29129e-07
1.47694e-05	0.340712	5.08295e-08
4.27734e-06	0.000935007	4.03974e-11
0.000983137	0.00229745	2.28153e-08
2.37194e-05	7.81832e+25	1
0.00244689	0.0138855	3.43194e-07
2.28101e-08	0.0199304	4.59205e-12
8.34314e-05	0.0266378	2.24487e-08
4.95733e-10	0.0356898	1.78713e-13
3.44432e-06	0.0441357	1.53553e-09
2.50171e-07	0.0630199	1.5925e-10
1.64336e-10	0.0746543	1.23923e-13
1.76504e-08	0.0940645	1.67704e-11
1.8785e-08	0.120715	2.29054e-11
0.00347173	0.143347	5.02687e-06
8.22221e-10	0.172032	1.42877e-12
0.00158502	0.202612	3.24386e-06
5.5347e-07	0.250944	1.40293e-09
3.59932e-06	0.312334	1.13555e-08
3.46124e-06	0.360747	1.26125e-08
1.84539e-08	0.435984	8.12687e-11
1.71337e-06	0.524224	9.0726e-09
7.518e-07	0.600921	4.56336e-09
1.58349e-06	0.713832	1.14176e-08
4.09582e-08	0.82252	3.40292e-10
6.95503e+07	0.901638	0.999998
1.54596e+07	0.950827	0.999993
9.39406e+10	0.977472	1
3.82501e+09	0.986118	1
5.83213e-08	0.994384	5.85796e-10
0.000191378	0.994177	1.92185e-06
1.46529e-06	0.995617	1.4736e-08
0.000124676	0.99608	1.25442e-06
1.97554e-06	0.995943	1.9874e-08
5.75027e-05	0.997756	5.79532e-07
7997.74	0.996301	0.987728
9243.4	0.997645	0.989378
2.54802e-05	0.998883	2.57088e-07
9.96166e-08	0.999021	1.00524e-09
1.04826e-06	0.998982	1.05777e-08
5.28566e-09	0.999143	5.33447e-11
2.09412e-07	0.999138	2.11345e-09
1.6975e-05	0.999264	1.71339e-07
1.01333e-08	0.999184	1.02273e-10
0.0260617	0.999342	0.000263008
4.67224e-09	0.999571	4.71741e-11
7.70901e-06	0.999543	7.78332e-08
0.000183882	0.999369	1.85622e-06
1.91797e-09	0.999664	1.93669e-11
1.80018e-05	0.999732	1.81788e-07
1.41848e-05	0.99962	1.43226e-07
5.15341e-09	0.999618	5.20348e-11
7.90565e-05	0.999767	7.98363e-07
1.20414e-07	0.999844	1.21612e-09
0.00398025	0.99983	4.01961e-05
1.26628e-05	0.999902	1.27894e-07
0.000144014	0.999897	1.45453e-06
0.000942695	0.999809	9.52026e-06
5.72513e-05	0.999983	5.78286e-07
2.04928e-08	1	2.06998e-10
3.05344e-07	0.340707	1.05084e-09
6.24458e-07	0.000934998	5.89764e-12
2.68009e-08	0.00229743	6.21953e-13
0.000671673	8.74174e+25	1
9.43237e-07	0.0138853	1.32295e-10
0.000715228	0.0199302	1.43986e-07
2.3021e-08	0.0266375	6.19416e-12
1.89962e-08	0.0356894	6.8481e-12
3.64209e-09	0.0441352	1.62368e-12
4.60047e-08	0.0630193	2.92847e-11
1.93488e-08	0.0746536	1.45905e-11
7.78604e-07	0.0940635	7.3978e-10
0.000332791	0.120714	4.05783e-07
0.000527398	0.143346	7.63639e-07
2.23039e-10	0.172029	3.87568e-13
0.00116889	0.202609	2.3922e-06
0.00735865	0.250942	1.86521e-05
2.09152e-11	0.312331	6.59844e-14
2.68252e-06	0.360742	9.77472e-09
5.10606e-07	0.435978	2.24862e-09
1.65903e-07	0.524214	8.78473e-10
0.000299356	0.600906	1.81702e-06
3.42131e-06	0.713821	2.46687e-08
1.62475e-09	0.822499	1.34986e-11
66230.3	0.901558	0.998345
1.99695e+06	0.950809	0.999948
523649	0.977408	0.999807
7.22322e+07	0.98608	0.999999
3.11893e-08	0.994368	3.13269e-10
3.86043e-09	0.994133	3.87655e-11
7.6691e-05	0.995603	7.7125e-07
1.44476e-06	0.996065	1.45361e-08
6.1436e-05	0.995924	6.18036e-07
0.000757837	0.997729	7.63748e-06
1.11022e+06	0.996261	0.99991
1.7193e+06	0.997611	0.999942
0.00216728	0.998788	2.18647e-05
6.1094e-05	0.999008	6.16499e-07
4.95868e-07	0.998968	5.00359e-09
5.81592e-06	0.999128	5.86955e-08
0.00913831	0.999117	9.22162e-05
4.89929e-05	0.999248	4.94506e-07
8.97401e-08	0.999168	9.05712e-10
4.3993e-08	0.999323	4.44073e-10
1.71422e-05	0.999551	1.73076e-07
0.000550638	0.999496	5.55917e-06
4.13027e-08	0.999355	4.16929e-10
1.54269e-05	0.999641	1.55771e-07
1.90668e-10	0.999708	1.92538e-12
0.00959134	0.999544	9.68287e-05
1.12555e-05	0.999595	1.13646e-07
0.000236361	0.999748	2.38688e-06
8.01252e-08	0.99982	8.09199e-10
0.000898683	0.999769	9.07543e-06
0.0208559	0.999851	0.00021059
3.53163e-05	0.999872	3.56685e-07
0.0511886	0.999785	0.000516678
0.000106972	0.999941	1.08046e-06
2.44519e-05	0.999974	2.46982e-07
2.7616e-10	1	2.7895e-12
0.00131318	0.340703	4.5192e-06
1.4101e-06	0.000934989	1.33175e-11
0.000799305	0.00229741	1.85488e-08
1.81282e-07	1.02928e+26	1
2.16809e-11	0.0138852	3.04084e-15
6.83986e-08	0.01993	1.37695e-11
2.28379e-05	0.0266373	6.14484e-09
0.000177193	0.0356891	6.38773e-08
6.92737e-08	0.0441348	3.08826e-11
0.000970392	0.0630187	6.17705e-07
1.25916	0.0746529	0.000948597
1.80695e-06	0.0940624	1.71683e-09
2.76553e-09	0.120713	3.37207e-12
0.0031301	0.143344	4.53211e-06
6.91166e-07	0.172027	1.201e-09
1.69653e-08	0.202607	3.47202e-11
5.91995e-05	0.250939	1.50055e-07
1.57114e-08	0.312324	4.9566e-11
1.86707e-08	0.360736	6.80324e-11
2.24174e-07	0.435971	9.87209e-10
1.02473e-08	0.524208	5.42598e-11
5.65605e-06	0.600849	3.43276e-08
4.56499e-05	0.71381	3.29145e-07
8.83557e-07	0.822464	7.34034e-09
1.22232e+06	0.901483	0.99991
4.59428e+06	0.950778	0.999977
2.69467e+06	0.977389	0.999962
105656	0.986031	0.999051
0.0027753	0.994344	2.7874e-05
1.75895e-08	0.994106	1.76624e-10
9.85027e-07	0.995571	9.90569e-09
0.000114415	0.996033	1.15112e-06
2.58837e-09	0.995905	2.60381e-11
0.000267457	0.997718	2.69541e-06
5.26298e+07	0.996217	0.999998
31185.6	0.997591	0.996828
1.99274e-07	0.998774	2.01041e-09
4.5858e-05	0.998992	4.62745e-07
3.59134e-08	0.998949	3.6238e-10
0.0038025	0.999112	3.83735e-05
2.07902e-07	0.999101	2.09813e-09
8.07073e-05	0.999235	8.14601e-07
5.4912e-06	0.999156	5.54198e-08
0.0516753	0.999293	0.000521332
2.32994e-09	0.999536	2.35239e-11
1.95394e-08	0.999474	1.97264e-10
8.7997e-07	0.99934	8.88272e-09
0.000773613	0.999614	7.81119e-06
0.000254317	0.99968	2.56804e-06
0.00182504	0.999531	1.84258e-05
2.7302e-08	0.99953	2.75648e-10
0.000341288	0.999672	3.44621e-06
3.30387e-06	0.999803	3.33658e-08
1.04468e-10	0.99975	1.05497e-12
1.24736e-06	0.999811	1.25972e-08
2.66268e-07	0.999853	2.68918e-09
6.3297e-06	0.999769	6.39216e-08
0.0121136	0.999922	0.000122335
0.000202007	0.999943	2.04036e-06
3.59792e-08	0.999986	3.63421e-10
2.28079e-05	1	2.30383e-07
5.30459e-08	0.340691	1.82548e-10
9.37587e-07	0.000934981	8.85481e-12
1.90298e-05	0.00229739	4.41604e-10
4.095e-08	1.12e+26	1
0.0488755	0.0138851	6.8549e-06
0.0105629	0.0199298	2.12642e-06
4.97359e-07	0.026637	1.3382e-10
1.02291e-10	0.0356887	3.6875e-14
0.0161	0.0441344	7.17736e-06
0.000656317	0.0630181	4.17776e-07
8.99366e-09	0.0746521	6.78177e-12
3.72307e-06	0.0940614	3.53735e-09
3.9021e-05	0.120711	4.75786e-08
1.2344e-06	0.143343	1.78729e-09
0.0322215	0.172026	5.5986e-05
0.000273213	0.202605	5.59135e-07
1.04133e-07	0.250936	2.63947e-10
3.89359e-05	0.312321	1.22833e-07
0.0613505	0.36073	0.000223495
8.57271e-08	0.435965	3.77515e-10
1.06693e-06	0.524201	5.64935e-09
3.66924e-07	0.600838	2.22689e-09
2.3402e-07	0.713792	1.68729e-09
1.22418e-07	0.822447	1.01699e-09
742.876	0.901443	0.871205
3208.39	0.950755	0.968565
887723	0.977364	0.999886
6.83926e+06	0.98599	0.999985
6.65762e-09	0.99433	6.68674e-11
2.68026e-06	0.994088	2.69133e-08
0.00386778	0.995549	3.88931e-05
0.390084	0.996012	0.00390919
2.28453e-05	0.995886	2.29811e-07
0.557321	0.997686	0.00558511
8.48065e+06	0.996199	0.999988
1.17189e+06	0.997576	0.999915
0.000347969	0.99876	3.51047e-06
3.06294e-09	0.998975	3.09071e-11
3.91359e-07	0.998934	3.94891e-09
1.21e-05	0.999094	1.22111e-07
4.52521e-06	0.999087	4.56675e-08
0.000966591	0.999215	9.75578e-06
0.00613517	0.999137	6.19141e-05
0.00120196	0.999283	1.21322e-05
7.33394e-06	0.999516	7.40443e-08
0.0126281	0.999437	0.000127468
4.50615e-11	0.999299	4.54848e-13
5.47706e-07	0.999599	5.53016e-09
5.66231e-07	0.999668	5.71761e-09
1.16802e-07	0.999514	1.17925e-09
3.83995e-13	0.999515	3.87685e-15
5.80075e-07	0.999659	5.85735e-09
1.09874e-07	0.99979	1.1096e-09
0.000102233	0.999729	1.03238e-06
1.35659e-09	0.999792	1.37001e-11
8.21774e-08	0.99984	8.29942e-10
3.48216e-07	0.99975	3.51645e-09
1.06589e-05	0.999897	1.07654e-07
4.41322e-06	0.99992	4.45744e-08
2.97476e-07	0.999971	3.00473e-09
1.05093e-09	0.999986	1.06153e-11
2.8762e-06	1	2.90525e-08
1.58828e-08	0.340688	5.46572e-11
1.6642e-06	0.000934972	1.5717e-11
0.117748	0.00229737	2.73243e-06
3.23236e-10	1.38282e+26	1
7.27747e-06	0.0138849	1.02068e-09
6.57041e-05	0.0199296	1.32268e-08
0.000439323	0.0266368	1.18203e-07
0.00126123	0.0356884	4.54658e-07
1.69939e-06	0.044134	7.57584e-10
4.40405e-09	0.0630175	2.80335e-12
1.44006e-05	0.0746514	1.08588e-08
0.447647	0.0940605	0.000425132
0.0586047	0.12071	7.14511e-05
5.71032e-05	0.143341	8.26792e-08
1.72105e-08	0.172024	2.99053e-11
4.67497e-09	0.202603	9.56731e-12
9.09089e-06	0.250933	2.30424e-08
1.52385e-08	0.312317	4.80731e-11
0.000463694	0.360726	1.68956e-06
1.37348e-09	0.435961	6.04832e-12
3.84441e-08	0.524195	2.03557e-10
2.48885e-09	0.600825	1.51047e-11
4.66143e-07	0.713781	3.36085e-09
7.55006e-07	0.822412	6.27198e-09
102142	0.901422	0.998926
1061.54	0.950727	0.910669
16069.2	0.977327	0.993736
336050	0.985964	0.999701
1.43641e-05	0.994304	1.44265e-07
1.20971e-05	0.994068	1.21468e-07
1.98467e-09	0.995537	1.99577e-11
1.28424e-05	0.995997	1.29202e-07
0.000105945	0.995855	1.06572e-06
5.11727e-12	0.997674	5.15693e-14
176477	0.996183	0.999437
2.28439e+08	0.997561	1
7.9584e-07	0.998742	8.02868e-09
0.00109536	0.998947	1.10525e-05
2.05404e-07	0.99892	2.07254e-09
0.00028982	0.999079	2.92477e-06
6.42725e-07	0.999051	6.48601e-09
2.86078e-06	0.999201	2.88736e-08
1.73715e-05	0.999036	1.753e-07
0.00870919	0.999257	8.78985e-05
1.03888e-06	0.999499	1.04885e-08
5.67012e-06	0.999414	5.72403e-08
1.09734e-05	0.999275	1.10762e-07
0.00243466	0.999581	2.45817e-05
4.60211e-06	0.999656	4.64699e-08
3.86057e-08	0.999491	3.89758e-10
0.00247174	0.999495	2.49539e-05
1.98878e-06	0.999644	2.00816e-08
0.000185746	0.999749	1.87574e-06
1.72814e-07	0.999716	1.7451e-09
9.78556e-05	0.999772	9.88215e-07
2.46585e-06	0.999828	2.49033e-08
0.000300372	0.99972	3.03321e-06
7.26728e-07	0.999879	7.3398e-09
2.02481e-06	0.999904	2.04507e-08
0.000230122	0.999946	2.32433e-06
2.59844e-09	0.999969	2.62461e-11
2.82468e-05	0.999988	2.85318e-07
0.000276215	1	2.79005e-06
0.00017457	0.340684	6.0074e-07
0.0659814	0.000934963	6.23133e-07
1.65999e-09	0.00229735	3.8521e-14
0.0256529	1.52554e+26	1
0.000163042	0.0138848	2.28667e-08
8.84095e-06	0.0199292	1.77973e-09
0.13177	0.0266365	3.54523e-05
1.13009e-06	0.0356881	4.07381e-10
3.57764e-09	0.0441335	1.59489e-12
1.7425e-07	0.0630163	1.10915e-10
5.30074e-06	0.0746506	3.997e-09
1.77576e-06	0.0940596	1.68715e-09
2.64478e-06	0.120709	3.22472e-09
8.21385e-08	0.14334	1.18926e-10
0.0147737	0.172022	2.56701e-05
0.0877205	0.202601	0.000179485
3.02784e-07	0.25093	7.67451e-10
0.000193629	0.312311	6.10834e-07
1.06304e-10	0.360721	3.87333e-13
0.000913485	0.435957	4.02261e-06
0.000603106	0.524187	3.19332e-06
6.3444e-06	0.600816	3.85032e-08
5.50782e-06	0.71377	3.97102e-08
2.63036e-05	0.822374	2.18499e-07
6655.81	0.901385	0.983766
9.40284e+07	0.950678	0.999999
2146.12	0.977273	0.954925
71281.9	0.985926	0.998593
4.5665e-06	0.994282	4.58626e-08
1.74152e-07	0.994046	1.74864e-09
1.84628e-05	0.995526	1.85659e-07
1.177e-09	0.995985	1.18411e-11
1.60541e-08	0.995828	1.61486e-10
0.00349585	0.997658	3.52277e-05
3.57181e+09	0.996156	1
145304	0.997533	0.999317
0.000129379	0.998728	1.30519e-06
0.000376278	0.998931	3.79671e-06
4.2859e-10	0.998895	4.3244e-12
0.000413847	0.999017	4.17615e-06
1.78083e-06	0.999037	1.79709e-08
6.48628e-05	0.999185	6.54646e-07
1.86758e-06	0.999003	1.88456e-08
0.000323081	0.999237	3.26094e-06
3.62682e-05	0.999484	3.66157e-07
1.13289e-06	0.999381	1.14362e-08
3.56352e-07	0.999259	3.59684e-09
5.49151e-07	0.999565	5.54457e-09
7.30434e-08	0.99963	7.37539e-10
2.73672e-06	0.999469	2.76289e-08
8.15394e-07	0.999481	8.23202e-09
0.000281686	0.999625	2.84424e-06
0.000237922	0.999735	2.4026e-06
5.10996e-11	0.99969	5.15998e-13
2.52644e-07	0.99975	2.55132e-09
2.37453e-07	0.999813	2.39806e-09
7.85717e-05	0.999697	7.93412e-07
2.86946e-05	0.999861	2.89805e-07
0.000111011	0.999804	1.1211e-06
0.00772231	0.999924	7.79911e-05
5.99647e-08	0.999955	6.05677e-10
6.61804e-06	0.999976	6.68473e-08
1.76713e-06	0.999984	1.78495e-08
4.53663e-07	1	4.58246e-09
5.22183e-08	0.34068	1.79694e-10
0.0499327	0.000934955	4.71563e-07
1.02121e-06	0.00229733	2.36976e-11
7.31554e-09	1.82177e+26	1
1.35885e-07	0.0138847	1.90578e-11
1.85789e-06	0.019929	3.74e-10
0.0479825	0.0266363	1.29097e-05
3.87668e-06	0.0356877	1.39747e-09
9.37031e-08	0.0441331	4.17718e-11
1.37801e-06	0.0630156	8.77131e-10
1.35528e-09	0.0746497	1.02193e-12
3.42845e-07	0.0940587	3.25733e-10
6.93107e-06	0.120707	8.45083e-09
2.77729e-05	0.143338	4.02113e-08
0.00252468	0.17202	4.38681e-06
4.13803e-05	0.202599	8.46828e-08
3.44871e-05	0.250927	8.74117e-08
2.69483e-08	0.312304	8.50107e-11
2.12774e-05	0.360717	7.75266e-08
1.16756e-05	0.435952	5.14141e-08
1.86317e-07	0.524181	9.86501e-10
1.53828e-08	0.600808	9.33548e-11
6.29311e-07	0.713759	4.53713e-09
